SKUCode,Priority,Demand,GT_Inventory,Planned_Units,Gap,Fulfillment_Pct,Status,CycleTime_min,Eligible_Machines,Presses_Needed,Skip_Reason
1225222615008RXC10,3.0001357238239095,93,0,94,0,101.1,FULLY MET,27,82,0.03,
1325220515094VURL1,3.0001357238239095,93,1,94,0,101.1,FULLY MET,18,108,0.02,
1325217514082TTMX0,3.000102157716921,5218,298,5178,40,99.2,PARTIAL,17,132,0.99,
1325220516095HTMX0,3.0000729697978006,2619,0,2620,0,100.0,FULLY MET,15,82,0.44,
1325223517104HRHT0,3.0000437818786803,7430,38,7502,0,101.0,FULLY MET,19,82,1.58,
1325215813079STMX0,3.0000437818786803,13968,15,13968,0,100.0,FULLY MET,16,129,2.5,
1325222417099HURL0,3.0000437818786803,1980,0,1964,16,99.2,PARTIAL,17,82,0.38,
1225220Z16008RXC10,3.0000291879191203,20,0,20,0,100.0,FULLY MET,27,108,0.01,
1325220416092VURP0,3.000016053355516,11,0,12,0,109.1,FULLY MET,15,82,0.0,
1325221416095VURL0,3.00000729697978,12929,51,12934,0,100.0,FULLY MET,16,108,2.32,
1325214812074TUHL0,2.036484898900345,24616,0,24504,112,99.5,PARTIAL,15,43,4.14,
1325221715100SRHT0,2.029187919120276,18394,96,18283,111,99.4,PARTIAL,18,82,3.71,
1325114812074TUHL0,2.029187919120276,18464,148,18464,0,100.0,FULLY MET,15,43,3.1,
1325216814085STMX0,2.029187919120276,18890,256,18860,30,99.8,PARTIAL,16,132,3.39,
1325216614081STMX0,2.0262691272082485,16935,147,16906,29,99.8,PARTIAL,16,86,3.04,
1325221417100HURL1,2.0262691272082485,16848,325,16848,0,100.0,FULLY MET,20,82,3.77,
1325215813079SUHL0,2.017512751472166,11654,0,11654,0,100.0,FULLY MET,16,129,2.09,
1325215613075TUHL0,2.013426442795327,8822,0,8806,16,99.8,PARTIAL,15,129,1.48,
1425118916008QRBT0,2.013134563604124,8208,161,8140,68,99.2,PARTIAL,28,71,2.57,
1325219316087VURL0,2.0116751676481104,8000,0,8000,0,100.0,FULLY MET,16,86,1.43,
1325220516095HUTR0,2.0116751676481104,8000,0,7976,24,99.7,PARTIAL,19,82,1.7,
1325123715105SBRT0,2.0116751676481104,7742,0,7550,192,97.5,PARTIAL,21,71,1.82,
1325119015008SRBT0,2.0116751676481104,7619,0,7538,81,98.9,PARTIAL,29,71,2.48,
1325219316087VUTR0,2.0102157716920965,7000,0,6938,62,99.1,PARTIAL,17,82,1.33,
1325220515094VUTR0,2.008899396539772,5768,0,5725,43,99.3,PARTIAL,17,108,1.1,
1325215513073TUHL0,2.0088366425136637,5353,39,5354,0,100.0,FULLY MET,16,129,0.96,
1325121715100SBRT0,2.0087563757360827,5454,12,5490,0,100.7,FULLY MET,21,71,1.28,
1325216614081SUTR0,2.008560816677977,5116,89,5116,0,100.0,FULLY MET,15,86,0.86,
1225121715115SSTL0,2.0082718562786863,5668,0,5292,376,93.4,PARTIAL,30,71,1.9,
1325216814085SUTR0,2.0075611304481074,5181,0,5176,5,99.9,PARTIAL,17,82,0.99,
1325121715100SRBT0,2.007296979780069,5000,0,4804,196,96.1,PARTIAL,15,71,0.84,
1325121715100SRXT0,2.007296979780069,5000,0,5000,0,100.0,FULLY MET,20,108,1.12,
1325217514082TUTR0,2.007296979780069,5000,0,4990,10,99.8,PARTIAL,17,119,0.95,
1325217413077TUSP0,2.007296979780069,4298,121,4300,0,100.0,FULLY MET,16,75,0.77,
1325215613075TTMX0,2.007296979780069,4292,228,4292,0,100.0,FULLY MET,16,129,0.77,
1325121715115SLTB0,2.007296979780069,4415,62,4401,14,99.7,PARTIAL,29,71,1.43,
1325218515088HUTR0,2.007186065687412,3934,56,3901,33,99.2,PARTIAL,17,114,0.75,
1325217415081HUTR0,2.0058375838240554,3280,39,3280,0,100.0,FULLY MET,16,82,0.59,
1325221715100SRXT0,2.0058375838240554,3712,0,3712,0,100.0,FULLY MET,20,108,0.83,
1325214813075STMX0,2.0056726720810256,3887,0,3888,0,100.0,FULLY MET,16,129,0.7,
1325223715105SRXT0,2.004751793232781,3256,0,3256,0,100.0,FULLY MET,20,108,0.73,
1325216513077TUHL0,2.0043854848478215,3005,0,3006,0,100.0,FULLY MET,16,129,0.54,
1325214613071TTMX0,2.004252679815824,2164,89,2164,0,100.0,FULLY MET,15,129,0.36,
1225219015010QSTL0,2.00423224827244,2720,0,2723,0,100.1,FULLY MET,31,26,0.94,
1325223616105HRHT0,2.004154900286771,2847,0,2848,0,100.0,FULLY MET,18,82,0.57,
1325218515088TURL0,2.0031172697620456,2136,0,2136,0,100.0,FULLY MET,16,108,0.38,
1325220316091VURL1,2.0029246294958516,2004,0,2004,0,100.0,FULLY MET,16,82,0.36,
1225121Z14112LSTL0,2.0026298315127367,1802,0,1802,0,100.0,FULLY MET,33,71,0.67,
1225119015010QSTL0,2.0024853513130916,1703,0,1594,109,93.6,PARTIAL,31,26,0.59,
1325218415084TTMX0,2.0022722795035133,903,90,896,7,99.2,PARTIAL,17,86,0.17,
1325217614084HURL1,2.002012507023343,1379,0,1380,0,100.1,FULLY MET,16,125,0.25,
1225222716121MXC11,2.001574688236539,1079,0,1072,7,99.4,PARTIAL,34,26,0.41,
1325123715105SRXT0,2.001313456360412,900,0,900,0,100.0,FULLY MET,20,108,0.2,
1325219316087VURP0,2.0008887721372126,249,0,250,0,100.4,FULLY MET,16,82,0.04,
1325223517104HRPG0,2.000844990258532,195,0,196,0,100.5,FULLY MET,15,82,0.03,
1325220416092VURL0,2.0008143429434555,558,0,558,0,100.0,FULLY MET,18,112,0.11,
1D25115013008QXPC0,2.0007997489838956,1,151,2,0,200.0,FULLY MET,20,119,0.0,
1D25214012006QXC10,2.0007296979780067,500,0,500,0,100.0,FULLY MET,18,37,0.1,
1325218515088HURP0,2.000665484555942,129,0,129,0,100.0,FULLY MET,17,118,0.02,
1325217514082HURP0,2.000614405697482,421,0,422,0,100.2,FULLY MET,16,125,0.08,
1325216814085TURS0,2.000437818786804,5,0,6,0,120.0,FULLY MET,15,82,0.0,
1325221416095VURS0,2.000437818786804,300,0,300,0,100.0,FULLY MET,15,82,0.05,
1325218515088TURS0,2.000437818786804,300,0,300,0,100.0,FULLY MET,15,108,0.05,
1325221417100HURS0,2.000437818786804,300,0,230,70,76.7,PARTIAL,15,82,0.05,
1325217515084HURP0,2.00021599060149,148,0,148,0,100.0,FULLY MET,15,118,0.02,
1325114613071TTMX0,2.00021599060149,57,0,58,0,101.8,FULLY MET,15,129,0.01,
1325221317098VUX10,2.000005837583824,4,0,4,0,100.0,FULLY MET,17,82,0.0,
